"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","q_7","lb_q_7","ub_q_7","q_8","lb_q_8","ub_q_8","q_9","lb_q_9","ub_q_9","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6","Q_7_1","lb_Q_7_1","ub_Q_7_1","Q_7_2","lb_Q_7_2","ub_Q_7_2","Q_7_3","lb_Q_7_3","ub_Q_7_3","Q_7_4","lb_Q_7_4","ub_Q_7_4","Q_7_5","lb_Q_7_5","ub_Q_7_5","Q_7_6","lb_Q_7_6","ub_Q_7_6","Q_7_7","lb_Q_7_7","ub_Q_7_7","Q_8_1","lb_Q_8_1","ub_Q_8_1","Q_8_2","lb_Q_8_2","ub_Q_8_2","Q_8_3","lb_Q_8_3","ub_Q_8_3","Q_8_4","lb_Q_8_4","ub_Q_8_4","Q_8_5","lb_Q_8_5","ub_Q_8_5","Q_8_6","lb_Q_8_6","ub_Q_8_6","Q_8_7","lb_Q_8_7","ub_Q_8_7","Q_8_8","lb_Q_8_8","ub_Q_8_8","Q_9_1","lb_Q_9_1","ub_Q_9_1","Q_9_2","lb_Q_9_2","ub_Q_9_2","Q_9_3","lb_Q_9_3","ub_Q_9_3","Q_9_4","lb_Q_9_4","ub_Q_9_4","Q_9_5","lb_Q_9_5","ub_Q_9_5","Q_9_6","lb_Q_9_6","ub_Q_9_6","Q_9_7","lb_Q_9_7","ub_Q_9_7","Q_9_8","lb_Q_9_8","ub_Q_9_8","Q_9_9","lb_Q_9_9","ub_Q_9_9"
"PH_PC_12.sorted.bam","12","PC",0.010238,0,0.048325,0.016641,0,0.083047,0.614396,0.504181,0.936847,0.001883,0,0.013057,0.001261,0,0.009548,0.011653,0,0.06072,0.316774,0.0031,0.439815,0.002828,0,0.018456,0.024324,1e-06,0.055574,0.000771,0,0.01287,0.000902,0,0.011969,0.000623,0,0.007499,0.002238,0,0.029372,0.000362,0,0.002659,0.344876,0.142465,0.927602,0.000903,0,0.01321,0.000486,0,0.005274,0.000228,0,0.003097,0.000265,0,0.002826,0.00016,0,0.001243,0.000512,0,0.006878,0.000106,0,0.001117,0.000174,0,0.001724,0.000204,0,0.002579,0.011073,0,0.07956,0.000282,0,0.002679,0.002102,0,0.02778,0.000188,0,0.001997,0.000206,0,0.002267,0.003296,0,0.043462,0.001904,0,0.025609,0.022195,0,0.164753,0.532646,0,0.764732,0.000744,0,0.010303,0.000335,0,0.003761,0.000213,0,0.002474,0.034329,0,0.099935,0.000201,0,0.002257,0.00131,0,0.018855,0.000501,0,0.006483,0.000324,0,0.00385,0.000125,0,0.001408,0.000489,0,0.0062,0.000926,0,0.015047,0.000768,0,0.010759,0.001553,0,0.022942,0.005985,0,0.051648,0.000858,0,0.013217,0.000189,0,0.001825,0.000497,0,0.006799,0.002162,0,0.031924,0.005927,0,0.059416,0.000245,0,0.002553,0.015616,0,0.05411
"PH_PC_1.sorted.bam","1","PC",0.003331,0,0.022338,0.026683,0,0.099156,0.620137,0.506166,0.952653,0.001942,0,0.01403,0.009512,0,0.035432,0.01368,0,0.049375,0.313973,0.000644,0.426131,0.004431,0,0.023463,0.006311,0,0.038666,0.000358,0,0.004331,0.00168,0,0.024867,0.00276,0,0.033301,0.000964,0,0.013236,0.000569,0,0.00756,0.326779,0.107662,0.940148,0.000239,0,0.002349,0.000612,0,0.006136,0.000402,0,0.004673,0.000194,0,0.001809,0.000296,0,0.003307,0.003115,0,0.047147,0.000684,0,0.008699,0.000462,0,0.005273,3e-04,0,0.003196,0.001078,0,0.011687,0.001488,0,0.020634,0.008083,0,0.082617,0.000927,0,0.013063,0.002811,0,0.040442,0.001503,0,0.024351,0.001266,0,0.016912,0.037688,0,0.195994,0.57425,0,0.839542,0.000446,0,0.006541,0.008919,0,0.061325,0.000408,0,0.005205,0.001133,0,0.015878,0.000208,0,0.001561,0.001433,0,0.024082,0.00129,0,0.017906,0.000212,0,0.002229,0.001888,0,0.02615,0.000951,0,0.013697,0.001959,0,0.025594,0.000277,0,0.002692,0.000217,0,0.002139,0.001259,0,0.016963,0.000474,0,0.006242,0.000197,0,0.002116,0.00025,0,0.003538,0.008608,0,0.074964,0.000744,0,0.007703,0.000367,0,0.00423,0.000252,0,0.002541
"PH_PC_2.sorted.bam","2","PC",0.001471,0,0.010849,0.052435,0.017518,0.138122,0.590103,0.482686,0.912356,0.001008,0,0.007123,0.005319,0,0.031503,0.051829,1e-06,0.102545,0.293737,0.010282,0.408287,0.001623,0,0.011238,0.002475,0,0.017971,0.000124,0,0.000896,0.00034,0,0.00395,0.000207,0,0.00217,0.000553,0,0.0063,0.005738,0,0.100454,0.310344,0.087094,0.895814,0.000116,0,0.00138,0.000168,0,0.001791,0.000259,0,0.003367,0.000196,0,0.002687,0.000314,0,0.003564,0.000505,0,0.005941,0.000489,0,0.005589,0.000272,0,0.003225,0.00037,0,0.003741,0.000191,0,0.002105,0.026851,0,0.142797,0.051041,0,0.163638,0.00016,0,0.001582,0.005798,0,0.059839,0.003012,0,0.036645,0.000773,0,0.008597,0.070165,0,0.274354,0.500624,0,0.75472,0.000256,0,0.003299,0.002063,0,0.027361,0.010878,0,0.107082,0.000781,0,0.011279,0.000259,0,0.003184,0.000382,0,0.004793,0.000399,0,0.004809,0.000118,0,0.001276,3e-04,0,0.003925,0.00038,0,0.004514,0.000578,0,0.006905,0.000224,0,0.002731,0.000147,0,0.001297,0.000308,0,0.003688,0.000416,0,0.004928,0.000276,0,0.002963,0.000159,0,0.001858,0.002335,0,0.031313,0.000575,0,0.006361,0.000384,0,0.004663,0.000175,0,0.002189
"PH_PC_3.sorted.bam","3","PC",0.101468,0.054695,0.209257,0.026554,0,0.083994,0.444907,0.361892,0.672693,0.001088,0,0.007876,0.003551,0,0.041286,0.083997,0.050027,0.136114,0.332233,0.012953,0.436441,0.005449,0,0.027306,0.000753,0,0.005944,0.000124,0,0.001393,0.000812,0,0.011599,0.000103,0,0.000941,0.075662,0,0.414689,0.000898,0,0.013583,0.079103,0,0.495788,0.000334,0,0.004444,0.000396,0,0.005288,0.000297,0,0.002852,4.4e-05,0,0.000487,0.000223,0,0.002472,0.00012,0,0.001483,0.000133,0,0.001234,0.000205,0,0.002107,3.9e-05,0,0.000464,0.123431,0,0.211931,0.0416,0,0.16394,0.000335,0,0.002961,0.000162,0,0.001734,0.000144,0,0.001364,5e-05,0,0.000484,0.001549,0,0.025384,0.003961,0,0.044185,0.650995,0,0.861653,0.000116,0,0.001445,0.005341,0,0.081475,0.001716,0,0.030668,5.5e-05,0,0.000463,0.000547,0,0.006818,0.004772,0,0.042694,0.003131,0,0.043181,0.000508,0,0.007507,0.000762,0,0.010878,0.000235,0,0.002439,0.000568,0,0.00753,6.8e-05,0,0.000744,0.000129,0,0.001348,0.00034,0,0.00403,0.000155,0,0.001728,7e-05,0,0.000688,9.4e-05,0,0.000866,0.000272,0,0.003379,0.000109,0,0.00114,0.00024,0,0.0028,4.8e-05,0,0.000528
"PH_PC_4.sorted.bam","4","PC",0.013285,0,0.057433,0.04928,0.005987,0.148507,0.539356,0.44175,0.832828,0.001329,0,0.00981,0.015774,0,0.047355,0.043383,5e-06,0.109536,0.324325,0.035652,0.441102,0.00807,0,0.032918,0.005197,0,0.026328,0.000174,0,0.00187,0.003423,0,0.041276,0.000454,0,0.006174,0.00399,0,0.043163,0.018581,0,0.16551,0.200719,0,0.77065,0.000162,0,0.001445,0.000524,0,0.007728,0.000361,0,0.004287,5.5e-05,0,0.000592,0.003424,0,0.03846,0.004212,0,0.045326,0.00606,0,0.051832,0.000608,0,0.008126,0.000187,0,0.001904,0.002233,0,0.027835,0.010185,0,0.080803,0.065087,0,0.211151,0.000161,0,0.001305,0.007476,0,0.086667,0.000144,0,0.001404,0.010686,0,0.112757,0.054315,0,0.296378,0.577588,0,0.875129,0.000193,0,0.002095,0.003624,0,0.055835,0.000265,0,0.002767,0.000163,0,0.001418,0.00148,0,0.022129,0.003008,0,0.038186,0.003203,0,0.044864,0.000361,0,0.004369,0.005546,0,0.051909,0.000493,0,0.005335,0.000654,0,0.009192,2e-04,0,0.002231,0.000823,0,0.013217,0.003404,0,0.034126,0.002404,0,0.030155,0.00018,0,0.002169,0.000225,0,0.002348,0.000578,0,0.008034,0.001,0,0.005929,0.000995,0,0.014681,0.000393,0,0.005184
"PH_PC_5.sorted.bam","5","PC",0.014415,0,0.050129,0.019911,0,0.084819,0.568526,0.458733,0.889089,0.002273,0,0.015631,0.031319,2e-06,0.065501,0.04099,0,0.123303,0.312539,0.042182,0.435989,0.00311,0,0.01866,0.006917,0,0.035722,0.003256,0,0.029635,0.002895,0,0.04241,0.000178,0,0.002076,0.00138,0,0.015532,0.001838,0,0.026628,0.276491,0.053945,0.88225,0.000471,0,0.006985,0.000429,0,0.006712,0.00013,0,0.001208,0.001095,0,0.012964,0.000423,0,0.00489,0.000404,0,0.004765,0.001973,0,0.031287,0.000227,0,0.002638,0.000449,0,0.005178,0.005922,0,0.061363,0.006261,0,0.057157,0.063103,0,0.238247,0.000297,0,0.003077,0.000534,0,0.006877,0.000858,0,0.011659,0.009702,0,0.086377,0.026845,0,0.165561,0.511286,0,0.8136,0.000185,0,0.002121,0.057097,0,0.129035,0.000768,0,0.009695,0.008618,0,0.064452,0.000377,0,0.002862,0.00032,0,0.003686,0.001005,0,0.014286,0.000182,0,0.001853,0.00067,0,0.009496,0.001053,0,0.01549,0.001226,0,0.018222,0.000399,0,0.005105,0.001149,0,0.016672,0.000476,0,0.004886,0.003355,0,0.052274,0.000438,0,0.005434,0.000413,0,0.005335,0.002328,0,0.034953,0.000735,0,0.01018,0.000589,0,0.007859,0.002176,0,0.025129
"PH_PC_6.sorted.bam","6","PC",0.003507,0,0.028543,0.050647,0.009575,0.123964,0.566699,0.454163,0.880248,0.000798,0,0.00623,0.002628,0,0.016753,0.030931,0,0.106883,0.307019,0.048846,0.428948,0.035037,0,0.07851,0.002735,0,0.020072,0.000502,0,0.006399,0.001026,0,0.013476,0.009356,0,0.050207,0.001405,0,0.015556,0.002722,0,0.045901,0.297517,0.077354,0.878983,0.000142,0,0.00123,0.000172,0,0.001879,0.000224,0,0.002839,0.000154,0,0.001255,0.000299,0,0.002386,0.000728,0,0.010198,0.00079,0,0.010649,9.2e-05,0,0.000886,0.000133,0,0.001375,0.001812,0,0.02778,0.01318,0,0.086357,0.034919,0,0.172211,0.000228,0,0.002523,0.001311,0,0.019691,0.000657,0,0.008171,0.000549,0,0.006116,0.062949,0,0.241547,0.496847,0,0.773507,0.000161,0,0.001347,0.000724,0,0.009865,0.000496,0,0.006636,0.025471,0,0.09521,0.000386,0,0.004908,0.000605,0,0.008063,0.001252,0,0.009119,0.000178,0,0.001638,0.000657,0,0.007408,0.008017,0,0.079253,0.000957,0,0.012774,0.028747,0,0.077184,0.000391,0,0.005339,0.001201,0,0.020182,0.000204,0,0.002308,9.1e-05,0,0.000852,0.000389,0,0.004875,0.000584,0,0.005698,0.000412,0,0.004576,0.000528,0,0.006355,0.000834,0,0.01263
"PH_PC_7.sorted.bam","7","PC",0.050812,0.016641,0.125011,0.083321,0.048121,0.146746,0.340916,0.291356,0.435481,0.08623,0.05951,0.12873,0.06476,0.036631,0.115832,0.017355,0,0.066531,0.349959,0.128095,0.430226,0.003194,0,0.025161,0.003452,0,0.030909,5.6e-05,0,0.000573,0.000264,0,0.002804,4.3e-05,0,0.000471,0.000172,0,0.001927,0.038169,0,0.288641,5.3e-05,0,0.000516,0.00033,0,0.00318,0.103524,0,0.178326,0.054751,0,0.255843,3e-05,0,0.000271,0.001278,0,0.017851,0.000137,0,0.001385,0.042271,0,0.228273,0.013075,0,0.104455,3.7e-05,0,0.000419,0.000855,0,0.009489,0.000264,0,0.002884,0.000104,0,0.001234,4.5e-05,0,0.000427,0.032602,0,0.132493,2.9e-05,0,0.000224,0.098319,0.024754,0.249199,0.023688,0,0.239211,0.542445,0,0.721708,0.000221,0,0.001689,0.034081,0,0.13027,6.5e-05,0,0.000736,3.9e-05,0,0.000436,0.000103,0,0.001132,0.000256,0,0.002339,0.000432,0,0.00438,0.000192,0,0.001877,0.004864,0,0.049729,9.1e-05,0,0.000953,0.000217,0,0.002464,2.9e-05,0,0.000282,0.000191,0,0.001525,0.000256,0,0.002229,0.003381,0,0.0578,0.000264,0,0.002426,0.001138,0,0.012778,0.000624,0,0.006827,0.000805,0,0.011581,0.000175,0,0.002044,3.5e-05,0,0.000345
"PH_PC_8.sorted.bam","8","PC",0.040762,0.001377,0.081478,0.036998,0.000303,0.076268,0.55852,0.447131,0.880226,0.000724,0,0.005695,0.006974,0,0.048281,0.047894,0.00464,0.102414,0.292744,3e-06,0.410112,0.001577,0,0.011876,0.013807,0,0.058293,0.000182,0,0.001627,0.003334,0,0.064407,0.014124,0,0.05362,0.005335,0,0.102237,0.000533,0,0.006596,0.276218,0.065333,0.872964,0.000115,0,0.00127,0.000117,0,0.001217,0.00014,0,0.001421,7.7e-05,0,0.000781,0.001063,0,0.014081,0.000411,0,0.005027,0.000449,0,0.004314,0.000189,0,0.002158,0.00029,0,0.00407,0.068077,0,0.148176,0.016545,0,0.140422,0.004579,0,0.052774,0.000299,0,0.003634,0.000841,0,0.012122,0.000747,0,0.010362,0.002063,0,0.027185,0.015976,0,0.093194,0.551826,0,0.81074,0.000155,0,0.001472,0.009429,0,0.096127,0.000529,0,0.007756,0.000477,0,0.005451,0.000197,0,0.001801,0.000176,0,0.002064,0.000348,0,0.004051,0.000121,0,0.00107,0.000401,0,0.005658,0.000808,0,0.00917,0.000225,0,0.001894,0.000287,0,0.003126,0.000976,0,0.012227,0.008656,0,0.095324,0.001395,0,0.01914,0.000157,0,0.001605,0.000586,0,0.008619,0.002617,0,0.035573,0.004331,0,0.065202,0.000303,0,0.002677,0.004298,0,0.039264
"PH_PC_9.sorted.bam","9","PC",0.010307,0,0.045248,0.048689,0.002394,0.115637,0.605518,0.492107,0.9293,0.000901,0,0.007382,0.002084,0,0.014614,0.007079,0,0.034334,0.303708,4e-05,0.409656,0.020515,0,0.057217,0.0012,0,0.010031,0.000861,0,0.012706,0.000395,0,0.00494,0.025336,0,0.06543,0.001474,0,0.021931,0.010575,0,0.125613,0.317278,0.100145,0.885531,0.000268,0,0.00257,0.000183,0,0.001795,0.000175,0,0.00148,0.000123,0,0.000994,0.000567,0,0.007506,0.000919,0,0.014286,0.000318,0,0.00337,0.000189,0,0.002151,0.000297,0,0.003507,0.005056,0,0.042065,0.000833,0,0.011318,0.002269,0,0.036411,0.000162,0,0.001694,0.000385,0,0.003714,0.001578,0,0.024613,0.009543,0,0.085876,0.032849,0,0.228946,0.56073,0,0.812149,0.000303,0,0.003034,0.000726,0,0.011939,0.000383,0,0.005278,0.000777,0,0.011266,0.001222,0,0.019304,0.000765,0,0.009034,0.000831,0,0.010907,0.000135,0,0.001449,0.00034,0,0.004039,0.001673,0,0.026383,0.000926,0,0.010027,0.017513,0,0.055451,0.000364,0,0.003119,0.000188,0,0.002098,0.000109,0,0.001028,0.00014,0,0.001203,0.000129,0,0.00149,0.000241,0,0.002381,0.000401,0,0.003911,0.000111,0,0.000957,0.000358,0,0.004391
"PH_PM_10.sorted.bam","10","PM",0.000672,0,0.004948,0.000341,0,0.002514,0.000492,0,0.003786,0.970734,0.942087,0.995571,5e-04,0,0.004201,0.020577,0,0.052943,0.000856,0,0.006576,0.001745,0,0.016514,0.004082,0,0.023329,0.00024,0,0.003023,4.8e-05,0,5e-04,5.3e-05,0,0.000612,7.7e-05,0,0.000784,6.2e-05,0,0.000702,0.000151,0,0.001833,0.000101,0,0.001104,9.2e-05,0,0.001003,9.5e-05,0,0.000808,0.97021,0.941719,0.995438,7.8e-05,0,0.000882,5.8e-05,0,0.000533,8.1e-05,0,0.000926,6.5e-05,0,0.000562,0.000208,0,0.00274,0.00018,0,0.002497,8.2e-05,0,0.000844,0.000114,0,0.00131,0.000256,0,0.002872,9.4e-05,0,0.000806,0.019745,0,0.0528,0.000187,0,0.001894,1e-04,0,0.000832,9.7e-05,0,0.001159,0.000101,0,0.001202,6.3e-05,0,0.000707,0.000441,0,0.006302,0.00022,0,0.002151,7.4e-05,0,0.000838,7.8e-05,0,0.000796,9.2e-05,0,0.001189,0.000225,0,0.002158,8.6e-05,0,0.000828,0.000292,0,0.002867,2e-04,0,0.00259,0.001165,0,0.015724,0.000119,0,0.001322,5.8e-05,0,0.000636,6.6e-05,0,0.000646,0.000115,0,0.001348,5.8e-05,0,0.000649,0.000207,0,0.002505,8.3e-05,0,0.000857,0.000113,0,0.00111,0.003674,0,0.023013
"PH_PM_11.sorted.bam","11","PM",0.002593,0,0.020735,0.000731,0,0.005847,0.02205,0,0.061235,0.929168,0.886291,0.967205,0.003028,0,0.017517,0.018835,0,0.06375,0.015312,0,0.045869,0.006432,0,0.042489,0.001851,0,0.015536,7e-04,0,0.010589,0.000212,0,0.002401,0.000105,0,0.001073,0.000215,0,0.003017,0.000211,0,0.002223,0.008622,0,0.060147,0.000218,0,0.00193,8.2e-05,0,0.000939,0.00142,0,0.021022,0.924096,0.868028,0.96587,0.000302,0,0.003595,0.00014,0,0.001546,0.000823,0,0.012458,0.00026,0,0.00336,0.001037,0,0.012468,0.001153,0,0.016156,0.000146,0,0.001073,0.006959,0,0.061218,0.000528,0,0.0061,0.000209,0,0.002456,0.01355,0,0.061605,0.000891,0,0.01107,0.000207,0,0.001962,0.015455,0,0.073002,0.006753,0,0.06921,0.001839,0,0.024225,0.000323,0,0.00361,0.001822,0,0.027873,0.000485,0,0.007243,0.000173,0,0.001929,0.001551,0,0.021392,0.000656,0,0.007923,0.000174,0,0.001666,0.001116,0,0.016454,0.000218,0,0.001347,0.004161,0,0.041938,0.000309,0,0.003655,7.9e-05,0,0.000873,0.000221,0,0.002105,0.000226,0,0.002351,0.000235,0,0.002499,0.000138,0,0.001354,0.001294,0,0.020858,0.000168,0,0.00154,0.000516,0,0.007429
"PH_PM_12.sorted.bam","12","PM",0.002434,0,0.015021,0.000509,0,0.003859,0.000896,0,0.007094,0.953008,0.915087,0.991231,0.00169,0,0.010782,0.036727,1e-06,0.077213,0.001811,0,0.010636,0.002048,0,0.016741,0.000876,0,0.006633,0.001008,0,0.012884,0.000151,0,0.001453,8.2e-05,0,0.000943,0.000154,0,0.001183,9.9e-05,0,0.001062,0.000269,0,0.003356,0.000323,0,0.00351,6.8e-05,0,0.000659,0.000149,0,0.001752,0.952226,0.914753,0.990765,0.000274,0,0.002711,0.000104,0,0.001122,0.000114,0,0.001505,0.000103,0,0.001233,0.000745,0,0.009324,0.000487,0,0.005434,0.000102,0,0.000766,0.000223,0,0.001667,0.000412,0,0.002982,0.000322,0,0.003727,0.035321,0,0.076883,0.000911,0,0.013022,0.000172,0,0.002068,0.00031,0,0.003779,0.000201,0,0.002112,0.000523,0,0.006822,0.000161,0,0.001856,0.000375,0,0.005099,0.000347,0,0.004145,8.1e-05,0,0.000897,0.000127,0,0.001501,0.000208,0,0.002237,0.000208,0,0.002106,0.000978,0,0.014665,0.000448,0,0.005906,0.000794,0,0.012705,0.000204,0,0.002443,7.8e-05,0,0.000863,7.9e-05,0,0.000738,1e-04,0,0.000819,0.000243,0,0.00326,0.000127,0,0.001217,0.000145,0,0.001738,0.00011,0,0.000993,0.000332,0,0.004161
"PH_PM_1.sorted.bam","1","PM",0.001526,0,0.013344,0.002189,0,0.01408,0.015025,0,0.043272,0.921305,0.881796,0.957073,0.002319,0,0.015975,0.034722,2.3e-05,0.078349,0.013956,0,0.045805,0.001544,0,0.011802,0.007414,0,0.027007,0.000147,0,0.001274,0.000152,0,0.001586,0.000351,0,0.00478,0.000135,0,0.001502,0.000572,0,0.007543,0.003746,0,0.034375,0.000202,0,0.002097,0.000118,0,0.00108,0.000259,0,0.001908,0.918853,0.873544,0.956003,0.000132,0,0.001482,0.000163,0,0.002249,0.000263,0,0.002514,0.000252,0,0.003232,0.000122,0,0.001043,0.000508,0,0.004499,0.00036,0,0.004923,0.017917,0,0.076156,0.001362,0,0.02015,0.001387,0,0.021312,0.021367,0,0.075588,0.000985,0,0.014332,0.001856,0,0.023369,0.001334,0,0.019246,0.001924,0,0.029398,0.001831,0,0.02411,0.003114,0,0.040612,0.004827,0,0.042897,0.000217,0,0.002365,0.000125,0,0.001251,0.000329,0,0.003265,0.000385,0,0.004922,0.000128,0,0.001654,0.001005,0,0.015279,0.000203,0,0.002551,0.000246,0,0.002799,0.000426,0,0.003978,0.000331,0,0.002533,0.001749,0,0.023388,0.000401,0,0.004864,0.000238,0,0.00239,0.001056,0,0.012926,0.00701,0,0.047879,0.000204,0,0.002477,0.001707,0,0.017977
"PH_PM_2.sorted.bam","2","PM",0.002017,0,0.01496,0.008281,0,0.036902,0.002427,0,0.019214,0.813096,0.776452,0.853986,0.036411,0.014926,0.059087,0.058885,0.025039,0.092289,0.074039,0.040313,0.105979,0.002723,0,0.019034,0.002122,0,0.017091,8.5e-05,0,0.00085,0.000314,0,0.003874,0.000125,0,0.001234,0.000356,0,0.00416,0.000328,0,0.003529,9.5e-05,0,0.00084,0.001148,0,0.014906,0.011715,0,0.071846,0.002303,0,0.035186,0.639504,0.565232,0.717671,0.000311,0,0.003366,0.000276,0,0.0029,0.000273,0,0.002673,0.070277,0.021959,0.116675,7.2e-05,0,0.000681,0.000694,0,0.008022,0.001872,0,0.024555,0.000737,0,0.009993,0.112416,0.040837,0.180411,0.000575,0,0.006392,0.000109,0,0.000948,0.000602,0,0.008164,0.000685,0,0.009414,0.000207,0,0.002288,0.145162,0.078568,0.208898,0.00039,0,0.003901,8.5e-05,0,0.000873,7.1e-05,0,0.000716,0.000159,0,0.001847,0.000868,0,0.012934,0.000298,0,0.003308,0.002571,0,0.032021,0.000513,0,0.005754,0.000167,0,0.001932,0.000392,0,0.005485,1e-04,0,0.001052,0.000278,0,0.003192,0.000254,0,0.002944,0.000162,0,0.001871,0.001591,0,0.024343,6e-05,0,0.000598,0.001007,0,0.014938,0.000413,0,0.004206,0.000278,0,0.003825,9.9e-05,0,0.001173
"PH_PM_3.sorted.bam","3","PM",0.001455,0,0.00984,0.000773,0,0.005485,0.000681,0,0.005367,0.961084,0.922359,0.996505,0.001403,0,0.010323,0.028216,0,0.0708,0.001502,0,0.011515,0.002484,0,0.015295,0.002403,0,0.017417,0.000335,0,0.004255,0.000157,0,0.001836,8.4e-05,0,0.001005,0.000167,0,0.001572,0.000114,0,0.001312,0.000142,0,0.001563,0.000121,0,0.001348,8.7e-05,0,0.000919,0.000119,0,0.001141,0.960136,0.92131,0.996187,0.000262,0,0.002622,0.000166,0,0.002204,0.000127,0,0.00111,0.000104,0,0.001107,0.000608,0,0.008147,0.000559,0,0.007524,0.00022,0,0.002616,0.000132,0,0.001347,0.000794,0,0.009834,0.000254,0,0.003022,0.026125,0,0.070381,0.000197,0,0.001709,9.5e-05,0,0.000906,0.000169,0,0.001517,0.000238,0,0.002979,0.000214,0,0.002476,0.001056,0,0.017005,0.000202,0,0.002309,0.000519,0,0.007554,0.000415,0,0.005685,0.000112,0,0.001301,0.000231,0,0.002813,0.000231,0,0.003338,0.000554,0,0.006773,0.000245,0,0.00296,0.001008,0,0.012837,0.000257,0,0.003377,0.000125,0,0.001076,0.000139,0,0.001675,0.000202,0,0.002187,0.000232,0,0.002646,0.000612,0,0.009343,0.000385,0,0.004755,0.000645,0,0.010187,0.001104,0,0.015625
"PH_PM_4.sorted.bam","4","PM",0.012061,0,0.036935,0.003734,0,0.018739,0.001785,0,0.01136,0.961794,0.929952,0.989667,0.000765,0,0.006121,0.006335,0,0.034478,0.006804,0,0.029232,0.00405,0,0.021624,0.002672,0,0.016619,0.008272,0,0.035973,0.000384,0,0.004697,0.00059,0,0.008517,0.000577,0,0.008985,0.00017,0,0.002111,0.000279,0,0.003751,0.000309,0,0.003348,0.000261,0,0.003252,0.000412,0,0.004605,0.959972,0.924413,0.989301,0.000364,0,0.005276,0.000111,0,0.001032,0.000108,0,0.000966,0.000103,0,0.001004,0.000116,0,0.001466,0.001183,0,0.017893,0.00192,0,0.025571,0.000452,0,0.005846,0.000662,0,0.009446,6.3e-05,0,0.000599,0.00307,0,0.031122,0.001969,0,0.029404,0.002665,0,0.028256,0.00072,0,0.010507,0.001065,0,0.015254,0.000302,0,0.003743,0.00139,0,0.022056,0.002084,0,0.025574,0.001884,0,0.023855,0.00061,0,0.009361,0.000352,0,0.004172,0.00045,0,0.005135,0.000172,0,0.001831,0.000536,0,0.00665,0.000965,0,0.015349,0.001402,0,0.018239,0.000909,0,0.013853,0.000166,0,0.001023,0.000221,0,0.002711,0.000381,0,0.005405,7.6e-05,0,0.000747,0.000325,0,0.00344,0.000364,0,0.003993,0.000326,0,0.00428,0.001288,0,0.015143
"PH_PM_6.sorted.bam","6","PM",0.000668,0,0.005371,0.000481,0,0.00378,0.000498,0,0.003716,0.951762,0.914402,0.99472,0.00085,0,0.006713,0.04258,1e-06,0.080515,0.001421,0,0.009387,0.00069,0,0.005382,0.00105,0,0.009061,0.000167,0,0.00205,6.2e-05,0,0.000564,0.000135,0,0.001478,0.000103,0,0.001093,4.9e-05,0,0.000485,0.000105,0,0.001098,0.000128,0,0.001321,6.7e-05,0,0.000673,9.2e-05,0,0.000856,0.951179,0.913487,0.994297,5.2e-05,0,0.000634,8.3e-05,0,0.000859,8.7e-05,0,0.000939,0.000166,0,0.002081,0.000195,0,0.002321,0.000212,0,0.00194,9.7e-05,0,0.00108,0.000202,0,0.001896,0.00029,0,0.00357,0.000307,0,0.003641,0.0417,0,0.079995,0.000271,0,0.003433,0.000162,0,0.001793,8.7e-05,0,0.000928,0.000239,0,0.002701,0.000397,0,0.005971,0.000236,0,0.001832,0.000485,0,0.006969,8.4e-05,0,0.000811,7e-05,0,8e-04,9.2e-05,0,0.000947,8.6e-05,0,0.000741,7.2e-05,0,0.00083,0.000198,0,0.001878,0.000162,0,0.001584,0.000259,0,0.003242,8.8e-05,0,0.000741,0.000103,0,0.000989,7.2e-05,0,0.000694,1e-04,0,0.001042,0.000144,0,0.00102,0.000216,0,0.002415,0.000318,0,0.004162,1e-04,0,0.001091,0.00048,0,0.006587
