"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5"
"PH_TB_1.sorted.bam","1","TB",0.017763,1e-06,0.049815,0.010492,0,0.051349,0.17094,0.10074,0.239153,0.00647,0,0.03306,0.794336,0.726377,0.862339,0.009771,0,0.048123,0.005525,0,0.046289,0.002742,0,0.027555,0.003751,0,0.041509,0.002737,0,0.036648,0.027364,0,0.176628,0.003574,0,0.036384,0.001113,0,0.013472,0.001801,0,0.022863,0.002429,0,0.025045,0.003133,0,0.039102,0.006126,0,0.082931,0.278865,0,0.465007,0.001593,0,0.01855,0.649478,0.498418,0.854845
"PH_TB_2.sorted.bam","2","TB",0.033274,0.007365,0.064295,0.009032,0,0.038435,0.11723,0.050453,0.182608,0.015201,0,0.046113,0.825263,0.762262,0.8912,0.006669,0,0.042115,0.00699,0,0.057186,0.002906,0,0.02851,0.016003,0,0.102808,0.001449,0,0.017823,0.034083,0,0.136926,0.017269,0,0.075467,0.002234,0,0.022663,0.004278,0,0.046805,0.002064,0,0.023028,0.012947,0,0.101108,0.001578,0,0.021395,0.144564,0,0.348701,0.002494,0,0.031003,0.744471,0.591178,0.884446
"PH_TB_3.sorted.bam","3","TB",0.051852,0.019575,0.088339,0.016086,0,0.050198,0.122377,0.058073,0.191613,0.040811,0.01072,0.075458,0.768874,0.708367,0.826199,0.000666,0,0.007185,0.003898,0,0.044871,0.000996,0,0.012384,0.065113,0,0.171663,0.006718,0,0.069011,0.059824,0,0.17589,0.020382,0,0.10174,0.014914,0,0.086585,0.017307,0,0.112227,0.013351,0,0.065104,0.012979,0,0.126841,0.004651,0,0.054885,0.035968,0,0.246906,0.002316,0,0.030678,0.740917,0.618112,0.820052
"PH_TB_4.sorted.bam","4","TB",0.11466,0.082652,0.147059,0.155637,0.112682,0.199541,0.229653,0.179709,0.281783,0.016037,0,0.052324,0.484012,0.434013,0.500381,0.000141,0,0.00153,0.004809,0,0.06138,0.000189,0,0.002206,0.020626,0,0.126249,0.000543,0,0.006453,0.000512,0,0.006593,0.003146,0,0.036234,0.000305,0,0.003477,0.002127,0,0.026017,0.000161,0,0.001977,0.200456,0.104409,0.274854,0.305241,0.20449,0.395327,0.434986,0.326071,0.535766,0.026175,0,0.101936,0.000584,0,0.007189
"PH_TB_6.sorted.bam","6","TB",0.030288,0.005983,0.058748,0.012825,0,0.048639,0.163502,0.102261,0.223473,0.004169,0,0.024052,0.789216,0.730832,0.85037,0.024734,0,0.052721,0.003087,0,0.038008,0.00289,0,0.028161,0.001348,0,0.015971,0.002321,0,0.029083,0.010605,0,0.105598,0.000689,0,0.008109,0.001069,0,0.013741,0.001916,0,0.022795,0.001175,0,0.016106,0.005983,0,0.055006,0.013394,0,0.085245,0.30021,0.093836,0.435833,0.002313,0,0.025997,0.628266,0.510566,0.760744
"PH_TB_7.sorted.bam","7","TB",0.013458,0,0.049406,0.191752,0.14268,0.239954,0.081958,0.000256,0.165611,0.002382,0,0.017025,0.710449,0.641958,0.777492,0.001447,0,0.01577,0.002254,0,0.026434,0.000915,0,0.011702,0.009395,0,0.079573,0.005511,0,0.052284,0.015449,0,0.100243,0.001623,0,0.020325,0.000437,0,0.004982,0.000913,0,0.010239,0.00032,0,0.003673,0.010751,0,0.079513,0.373472,0.259623,0.474749,0.117198,0,0.318398,0.001151,0,0.012537,0.459163,0.305273,0.586585
"PH_TB_8.sorted.bam","8","TB",0.024535,4e-06,0.056775,0.019896,1e-06,0.051339,0.163927,0.101681,0.226862,0.006844,0,0.033413,0.784797,0.723057,0.846451,0.001523,0,0.018801,0.022432,0,0.085241,0.005635,0,0.035298,0.014118,0,0.09922,0.002432,0,0.032424,0.016991,0,0.133593,0.004324,0,0.043442,0.001882,0,0.023312,0.00414,0,0.050986,0.000791,0,0.009873,0.00515,0,0.056679,0.001776,0,0.020524,0.273183,0,0.434554,0.001761,0,0.022409,0.643862,0.513774,0.812127
"PH_TB_9.sorted.bam","9","TB",0.065808,0.039479,0.094715,0.184459,0.138043,0.234597,0.147711,0.085159,0.207016,0.278083,0.23184,0.3274,0.323939,0.273387,0.371779,0.00011,0,0.001199,0.030534,0,0.164053,0.000361,0,0.003611,0.073178,0,0.172945,0.002485,0,0.028818,0.000938,0,0.009828,0.02711,0,0.147319,0.000703,0,0.00851,0.216702,0.110118,0.321145,0.000204,0,0.002346,0.000575,0,0.006466,0.334473,0.212388,0.441256,0.00118,0,0.014207,0.311242,0.147596,0.44469,0.000205,0,0.002179
"PH_WC_10.sorted.bam","10","WC",0.015568,0,0.046569,0.061543,0.000301,0.123302,0.795125,0.725846,0.864215,0.05463,0.006789,0.089697,0.073134,0.0364,0.120615,0.000185,0,0.002152,0.015936,0,0.086112,0.000375,0,0.004564,0.005758,0,0.050433,0.077276,0,0.2277,0.741748,0.571582,0.855074,0.007997,0,0.067317,0.002118,0,0.027331,0.002676,0,0.030007,0.000416,0,0.003967,0.001074,0,0.014195,0.027007,0,0.15014,0.021044,0,0.170213,0.095636,0,0.173399,0.000753,0,0.009398
"PH_WC_11.sorted.bam","11","WC",0.025239,1e-06,0.060259,0.059048,0.016457,0.10934,0.801371,0.734097,0.867661,0.053093,0.017876,0.088115,0.061249,0.011474,0.105094,0.000192,0,0.002256,0.020096,0,0.096943,0.000304,0,0.003686,0.017893,0,0.098758,0.051884,0,0.206507,0.751693,0.605754,0.857763,0.010619,0,0.075735,0.002107,0,0.024895,0.023408,0,0.152063,0.000255,0,0.002899,0.001486,0,0.017579,0.043402,0,0.159365,0.00617,0,0.080524,0.069542,0,0.15812,0.000949,0,0.012335
"PH_WC_1.sorted.bam","1","WC",0.053719,0.026651,0.082315,0.064788,0.027755,0.109006,0.774347,0.708129,0.838061,0.011867,0,0.053434,0.095279,0.045659,0.151651,0.000187,0,0.002273,0.05022,0,0.140201,0.000724,0,0.009178,0.050618,0,0.151492,0.073945,0,0.213325,0.61326,0.441932,0.768216,0.004123,0,0.045781,0.001633,0,0.018578,0.015056,0,0.099502,0.000274,0,0.003177,0.002104,0,0.021409,0.00233,0,0.028889,0.182555,0.076583,0.297892,0.002373,0,0.030302,0.000598,0,0.006947
"PH_WC_2.sorted.bam","2","WC",0.049795,0.020957,0.078754,0.083777,0.046801,0.125708,0.773414,0.710523,0.836045,0.034119,0.000212,0.07494,0.058895,0.020437,0.101376,0.002296,0,0.020389,0.07592,0,0.149708,0.000999,0,0.011936,0.015667,0,0.110285,0.013777,0,0.116318,0.745638,0.638333,0.829956,0.002767,0,0.030822,0.00264,0,0.033321,0.022881,0,0.130387,0.00039,0,0.004557,0.000645,0,0.007793,0.07322,0,0.177157,0.003227,0,0.047158,0.039172,0,0.127954,0.000763,0,0.009457
"PH_WC_3.sorted.bam","3","WC",0.001417,0,0.009424,0.095649,0.050676,0.142154,0.836001,0.772475,0.901647,0.011451,0,0.044313,0.055482,0.001379,0.110631,0.000139,0,0.001601,0.00101,0,0.012713,0.000986,0,0.011721,0.00074,0,0.008522,0.179589,0.08293,0.276062,0.693767,0.554098,0.825466,0.000442,0,0.005623,0.002218,0,0.025117,0.010415,0,0.078621,0.000469,0,0.005963,0.000365,0,0.004525,0.006508,0,0.075316,0.093723,0,0.217874,0.008887,0,0.070928,0.00074,0,0.008151
"PH_WC_5.sorted.bam","5","WC",0.08336,0.051079,0.117807,0.057898,0.017915,0.09971,0.697574,0.634074,0.763827,0.089876,0.051927,0.130026,0.071291,0.028077,0.121017,0.000106,0,0.001225,0.043588,0,0.155966,0.000222,0,0.002463,0.121737,0,0.230005,0.046584,0,0.185962,0.467046,0.298306,0.62312,0.000769,0,0.008641,0.000425,0,0.004433,0.177096,0.099125,0.257926,0.000131,0,0.001473,0.000414,0,0.005256,0.024756,0,0.133064,0.115639,0,0.239261,0.0012,0,0.015227,0.000286,0,0.003126
"PH_WC_6.sorted.bam","6","WC",0.021281,5e-06,0.052519,0.072908,0.032668,0.11079,0.780145,0.71853,0.840575,0.052232,0.01991,0.087838,0.073435,0.031036,0.11551,0.000354,0,0.004353,0.020496,0,0.094747,0.000607,0,0.007261,0.008767,0,0.069806,0.020642,0,0.163424,0.709712,0.54339,0.823162,0.010634,0,0.07609,0.003832,0,0.046952,0.078124,0,0.171356,0.000598,0,0.007079,0.001957,0,0.022745,0.099632,0,0.192697,0.033332,0,0.192392,0.010677,0,0.102252,0.000635,0,0.007621
"PH_WC_7.sorted.bam","7","WC",0.044299,0.020047,0.069561,0.043467,0.000368,0.075678,0.796585,0.734235,0.861903,0.070902,0.038461,0.11544,0.044746,5e-06,0.089176,0.000198,0,0.002302,0.070605,0,0.128271,0.000667,0,0.008041,0.005169,0,0.063319,0.006688,0,0.068744,0.758094,0.630368,0.84532,0.012057,0,0.106049,0.001099,0,0.014163,0.056284,0,0.219357,0.000231,0,0.002528,0.000371,0,0.004343,0.00721,0,0.076905,0.008842,0,0.088112,0.071902,0,0.172591,0.000584,0,0.007045
"PH_WC_8.sorted.bam","8","WC",0.087042,0.053443,0.125147,0.059388,0.009863,0.099598,0.678084,0.608596,0.743929,0.089109,0.057814,0.123936,0.086378,0.048041,0.129874,0.000183,0,0.002158,0.026961,0,0.163001,0.000342,0,0.003751,0.101998,0,0.24324,0.042672,0,0.173694,0.581068,0.427254,0.72563,0.043364,0,0.183225,0.001823,0,0.024068,0.028566,0,0.188365,0.000551,0,0.007186,0.001395,0,0.017217,0.046636,0,0.178853,0.020795,0,0.209347,0.103363,0,0.224785,0.000284,0,0.003706
"PH_WC_9.sorted.bam","9","WC",0.015381,0,0.048493,0.073828,0.030171,0.115531,0.765859,0.701469,0.829788,0.048465,0.01026,0.086241,0.096467,0.056192,0.138875,0.000557,0,0.007042,0.013797,0,0.080932,0.000694,0,0.007287,0.013242,0,0.083028,0.007279,0,0.096462,0.71295,0.575637,0.812636,0.001822,0,0.024821,0.00141,0,0.020105,0.057484,0,0.15864,0.000404,0,0.004386,0.000787,0,0.009407,0.123781,4e-06,0.218728,0.027813,0,0.177356,0.035406,0,0.138071,0.002574,0,0.027141
"PH_WF_10.sorted.bam","10","WF",0.071327,0.04079,0.107856,0.322236,0.278096,0.364653,0.115191,0.069635,0.163738,0.062839,0.03234,0.099294,0.428407,0.391691,0.459598,9.6e-05,0,0.001107,0.002181,0,0.023215,0.000214,0,0.002494,0.087603,0,0.209784,0.000998,0,0.011932,0.000772,0,0.008028,0.050402,0,0.150303,0.000283,0,0.003188,0.001229,0,0.016367,0.000185,0,0.002144,0.002276,0,0.033422,0.640583,0.550782,0.726368,0.139009,0,0.307402,0.073394,0,0.1965,0.000776,0,0.007835
"PH_WF_11.sorted.bam","11","WF",0.176805,0.147445,0.207246,0.153644,0.118532,0.189265,0.197524,0.153223,0.246641,0.170797,0.135499,0.207206,0.30123,0.252215,0.342519,0.000102,0,0.001186,0.008001,0,0.076955,0.000181,0,0.002399,0.344092,0.276507,0.405186,0.019864,0,0.133912,0.001002,0,0.011688,0.000732,0,0.008789,0.00038,0,0.003682,0.023281,0,0.132378,0.000127,0,0.001434,0.000581,0,0.006387,0.27868,0.156775,0.361828,0.005806,0,0.075298,0.316948,0.208364,0.40275,0.000223,0,0.002666
"PH_WF_12.sorted.bam","12","WF",0.089346,0.052884,0.126749,0.318057,0.268488,0.36953,0.033497,0,0.091046,0.067561,0.031775,0.106323,0.491538,0.433091,0.545934,0.00334,0,0.048501,0.118621,0,0.24022,0.159687,0.045389,0.26042,0.027479,0,0.161393,0.010899,0,0.085869,0.005443,0,0.047963,0.021443,0,0.169845,0.002073,0,0.028335,0.013329,0,0.122383,0.002494,0,0.036319,0.00447,0,0.048892,0.185148,0,0.457139,0.004403,0,0.050777,0.093289,0,0.203887,0.347884,0.211487,0.461333
"PH_WF_1.sorted.bam","1","WF",0.127442,0.087802,0.16544,0.274674,0.224745,0.322691,0.146473,0.101968,0.192944,0.074846,0.041845,0.111335,0.376564,0.331582,0.429531,0.000208,0,0.002253,0.003569,0,0.042917,0.000248,0,0.002904,0.151865,0,0.310716,0.000773,0,0.007677,0.000748,0,0.008621,0.087636,0,0.210457,0.000639,0,0.007294,0.001981,0,0.024928,0.000273,0,0.003127,0.011398,0,0.101451,0.543873,0.436149,0.641191,0.136831,0,0.337879,0.058891,0,0.195782,0.001068,0,0.014064
"PH_WF_2.sorted.bam","2","WF",0.064457,0.028928,0.103453,0.297287,0.244917,0.348433,0.057077,0.013145,0.117262,0.078175,0.044576,0.117813,0.503004,0.441671,0.561176,0.01649,0,0.075448,0.034511,0,0.185638,0.115065,0,0.253108,0.054922,0,0.15905,0.025168,0,0.198438,0.00119,0,0.011654,0.001407,0,0.018709,0.044052,0,0.18373,0.001262,0,0.01374,0.007742,0,0.068052,0.005094,0,0.063771,0.260711,0,0.517148,0.030421,0,0.163707,0.094144,0,0.212544,0.307819,0.184494,0.455111
"PH_WF_3.sorted.bam","3","WF",0.084611,0.053119,0.118802,0.275849,0.2287,0.325305,0.073673,0.017588,0.124329,0.060383,0.029253,0.093779,0.505483,0.450392,0.561575,0.006405,0,0.040636,0.003722,0,0.046274,0.149712,0.057389,0.266954,0.068045,0,0.192252,0.015811,0,0.15743,0.0231,0,0.107027,0.080469,0,0.163151,0.003636,0,0.044921,0.005628,0,0.058185,0.001555,0,0.020361,0.004177,0,0.042367,0.229106,0,0.394888,0.011663,0,0.140841,0.027923,0,0.146804,0.369048,0.266912,0.472207
"PH_WF_4.sorted.bam","4","WF",0.059214,0.025761,0.096333,0.333304,0.278576,0.388571,0.013792,0,0.062421,0.04757,0.01085,0.082306,0.546121,0.489782,0.60284,0.002359,0,0.026671,0.039408,0,0.168221,0.12713,0.034319,0.227909,0.004241,0,0.048466,0.000932,0,0.008378,0.002221,0,0.030745,0.03014,0,0.132263,0.001961,0,0.027578,0.015753,0,0.103989,0.010597,0,0.063727,0.03992,0,0.161212,0.370047,0.205545,0.54429,0.002216,0,0.031624,0.026093,0,0.125635,0.326982,0.192259,0.445455
"PH_WF_5.sorted.bam","5","WF",0.02328,1e-06,0.066596,0.257496,0.203553,0.309548,0.09697,0.03605,0.157786,0.080401,0.043158,0.118087,0.541853,0.481945,0.599342,0.009931,0,0.055935,0.006194,0,0.058462,0.019597,0,0.116457,0.002266,0,0.027959,0.004396,0,0.058692,0.076143,0,0.153551,0.012192,0,0.096177,0.016555,0,0.138872,0.021627,0,0.17155,0.004248,0,0.03992,0.006047,0,0.057638,0.448653,0.275121,0.576316,0.013365,0,0.158278,0.101933,0,0.223722,0.256854,0.154666,0.376631
"PH_WF_6.sorted.bam","6","WF",0.130121,0.095346,0.163466,0.272653,0.227471,0.313658,0.065267,0.024302,0.115976,0.088905,0.053983,0.126932,0.443056,0.390482,0.499737,0.000173,0,0.002004,0.009051,0,0.109092,0.000224,0,0.002495,0.101797,0,0.214377,0.000893,0,0.010989,0.000478,0,0.004906,0.000935,0,0.011379,0.000297,0,0.003741,0.000646,0,0.00743,0.000166,0,0.001857,0.148112,0.030315,0.246797,0.534614,0.408055,0.622362,0.02624,0,0.177386,0.1756,0.104033,0.252545,0.000772,0,0.009783
"PH_WF_8.sorted.bam","8","WF",0.023762,8e-06,0.053996,0.297718,0.249239,0.342372,0.094331,0.040247,0.154983,0.165622,0.126845,0.206557,0.418567,0.366273,0.468358,0.000961,0,0.011736,0.003237,0,0.034607,0.005849,0,0.068806,0.024418,0,0.101293,0.09657,0,0.237123,0.014416,0,0.126086,0.007086,0,0.061245,0.000897,0,0.011323,0.01227,0,0.121567,0.000426,0,0.003776,0.01086,0,0.072494,0.483032,0.329922,0.610293,0.026572,0,0.158453,0.310139,0.202037,0.401346,0.003265,0,0.038558
"PH_WF_9.sorted.bam","9","WF",0.073534,0.048648,0.100472,0.253596,0.208871,0.299555,0.107802,0.055178,0.161422,0.073358,0.051616,0.098861,0.491711,0.438763,0.544937,0.00152,0,0.018165,0.002523,0,0.034693,0.063257,0,0.157843,0.002363,0,0.028252,0.087158,0,0.265299,0.031211,0,0.141789,0.137433,0.087062,0.185004,0.001291,0,0.014836,0.001735,0,0.023143,0.001679,0,0.020022,0.001709,0,0.021385,0.289704,0.13986,0.440994,0.061927,0,0.269679,0.002897,0,0.036763,0.313592,0.185124,0.430266
"PH_WH_10.sorted.bam","10","WH",0.003998,0,0.018432,0.907451,0.870346,0.942379,0.001629,0,0.012065,0.085472,0.051453,0.120883,0.00145,0,0.009549,0.001068,0,0.011502,0.003165,0,0.027053,0.827194,0.752188,0.919258,0.000554,0,0.006692,0.000682,0,0.007774,0.000445,0,0.005103,0.001276,0,0.014011,0.156088,0,0.238148,0.000846,0,0.009714,0.006203,0,0.07857,0.000865,0,0.00962,0.000579,0,0.00547,0.000287,0,0.003228,0.000329,0,0.003782,0.00042,0,0.004928
"PH_WH_11.sorted.bam","11","WH",0.001459,0,0.009829,0.865846,0.817456,0.913926,0.053215,0.000585,0.099923,0.072932,0.033946,0.111886,0.006549,0,0.039855,0.000188,0,0.002368,0.000875,0,0.010856,0.768027,0.650983,0.891248,0.000612,0,0.007242,0.074126,0,0.191289,0.004009,0,0.043057,0.000526,0,0.005764,0.115974,0,0.217008,0.02202,0,0.145031,0.001215,0,0.013241,0.000527,0,0.006746,0.004662,0,0.05556,0.001653,0,0.019502,0.004913,0,0.066786,0.000671,0,0.008075
"PH_WH_12.sorted.bam","12","WH",0.000801,0,0.005562,0.878211,0.827449,0.928913,0.047868,0.000941,0.089731,0.070034,0.038577,0.104524,0.003087,0,0.022653,0.000172,0,0.002029,0.000305,0,0.003733,0.794933,0.686281,0.890826,0.000309,0,0.003857,0.049197,0,0.163247,0.01155,0,0.070072,0.000354,0,0.004091,0.114716,0,0.202429,0.021443,0,0.141134,0.001229,0,0.014561,0.000291,0,0.003335,0.002339,0,0.031714,0.001687,0,0.019326,0.001097,0,0.012162,0.00038,0,0.004561
"PH_WH_1.sorted.bam","1","WH",0.000885,0,0.006358,0.916903,0.87935,0.953171,0.003694,0,0.024565,0.07672,0.042993,0.110914,0.001798,0,0.012149,0.000207,0,0.00237,0.00048,0,0.005765,0.842254,0.764773,0.914808,0.00031,0,0.003708,0.003845,0,0.045493,0.00056,0,0.007168,0.00035,0,0.004528,0.144221,0.064361,0.218766,0.001385,0,0.016849,0.003205,0,0.028497,0.000216,0,0.002263,0.000751,0,0.00883,0.000728,0,0.008927,0.001074,0,0.012799,0.000414,0,0.005032
"PH_WH_2.sorted.bam","2","WH",0.001411,0,0.010449,0.858107,0.806018,0.906099,0.019678,0,0.085064,0.081564,0.043712,0.121753,0.039241,2.9e-05,0.078355,0.000101,0,0.00123,0.001598,0,0.018929,0.720039,0.61643,0.814991,0.000499,0,0.006106,0.036506,0,0.168409,0.000441,0,0.005408,0.000244,0,0.002949,0.161045,0.084352,0.242192,0.00105,0,0.013291,0.000189,0,0.002115,0.000278,0,0.003675,0.076987,0,0.155477,0.000418,0,0.005009,0.00041,0,0.005076,0.000194,0,0.001996
"PH_WH_3.sorted.bam","3","WH",0.002074,0,0.015846,0.892587,0.841741,0.936957,0.009276,0,0.049078,0.091449,0.053174,0.129428,0.004614,0,0.026778,0.000149,0,0.001812,0.002452,0,0.029247,0.794958,0.699224,0.879402,0.000475,0,0.006043,0.012251,0,0.09464,0.001103,0,0.013684,0.000598,0,0.00669,0.176213,0.097127,0.254633,0.002167,0,0.025126,0.00083,0,0.009815,0.000325,0,0.003704,0.004343,0,0.046783,0.001453,0,0.01764,0.002259,0,0.02829,0.000424,0,0.004199
"PH_WH_4.sorted.bam","4","WH",0.001132,0,0.008013,0.72909,0.676971,0.777496,0.107469,0.049952,0.165938,0.131067,0.0869,0.175856,0.031242,0,0.076841,0.000136,0,0.001394,0.000838,0,0.010695,0.463174,0.357323,0.562599,0.00029,0,0.003403,0.212287,0.095213,0.330348,0.00047,0,0.005665,0.000578,0,0.006435,0.259052,0.16954,0.348803,0.000877,0,0.01042,0.000229,0,0.00261,0.000284,0,0.003506,0.059655,0,0.152638,0.000544,0,0.007169,0.00117,0,0.015225,0.000416,0,0.004005
"PH_WH_5.sorted.bam","5","WH",0.027662,0.000889,0.052824,0.759415,0.710206,0.810009,0.133529,0.083,0.184645,0.077443,0.039801,0.115077,0.00195,0,0.015088,0.000199,0,0.002331,0.050706,0,0.103652,0.526593,0.425947,0.627589,0.002824,0,0.031782,0.260747,0.156958,0.365623,0.001142,0,0.014885,0.00068,0,0.006476,0.152417,0.07472,0.228934,0.000871,0,0.008892,0.000225,0,0.002518,0.000715,0,0.008875,0.001775,0,0.024085,0.000334,0,0.004033,0.00047,0,0.006304,0.000303,0,0.003604
"PH_WH_6.sorted.bam","6","WH",0.005865,0,0.022773,0.844437,0.794076,0.892098,0.058186,0.001123,0.110804,0.087653,0.049494,0.129313,0.003859,0,0.022745,0.000557,0,0.006922,0.003408,0,0.030409,0.703278,0.600471,0.802127,0.004088,0,0.036331,0.106186,0,0.217586,0.001856,0,0.021528,0.001703,0,0.020475,0.170102,0.092721,0.254019,0.001476,0,0.016945,0.000405,0,0.004237,0.001417,0,0.015323,0.002622,0,0.034932,0.00091,0,0.011071,0.001215,0,0.014315,0.000776,0,0.009705
"PH_WH_7.sorted.bam","7","WH",0.00839,0,0.044758,0.644423,0.590715,0.69841,0.142476,0.087111,0.199405,0.110116,0.072677,0.152628,0.094595,0.052824,0.136736,8.8e-05,0,0.001083,0.015862,0,0.088437,0.29122,0.185025,0.398051,0.000245,0,0.002315,0.283574,0.172522,0.39628,0.000253,0,0.00299,0.00033,0,0.004003,0.218944,0.14446,0.303539,0.000325,0,0.003758,0.000141,0,0.001479,0.000166,0,0.001923,0.188027,0.104804,0.272683,0.000303,0,0.003529,0.00035,0,0.003835,0.000172,0,0.001902
"PH_WH_8.sorted.bam","8","WH",0.002575,0,0.014591,0.881159,0.829916,0.931345,0.034282,5e-06,0.086475,0.080229,0.045942,0.116857,0.001756,0,0.011977,0.000778,0,0.008834,0.000801,0,0.009233,0.796749,0.690615,0.895425,0.0012,0,0.013948,0.035314,0,0.157517,0.010047,0,0.068311,0.000863,0,0.010231,0.132046,0,0.227515,0.011157,0,0.091974,0.007927,0,0.075747,0.000729,0,0.008566,0.000657,0,0.006632,0.000797,0,0.008834,0.000538,0,0.006183,0.000395,0,0.005096
"PH_WH_9.sorted.bam","9","WH",0.001209,0,0.010688,0.650988,0.598801,0.702264,0.119919,0.064792,0.178941,0.120894,0.081497,0.163033,0.10699,0.063395,0.15051,9.4e-05,0,0.00115,0.001483,0,0.019257,0.30433,0.201471,0.407394,0.000256,0,0.003004,0.23843,0.127302,0.35733,0.000238,0,0.002526,0.000283,0,0.003623,0.24061,0.162068,0.325,0.000308,0,0.003501,0.000135,0,0.001658,0.000206,0,0.002472,0.212793,0.124775,0.300573,0.000368,0,0.00473,0.000316,0,0.003878,0.000148,0,0.00144
